,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
3149,6.0,9.0,11.0,0.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,2.0,7.0,2.0,5226,/scratch/ydong/stamps/demo_F150W/F150W_5226.jpg
3150,13.0,7.0,5.0,1.0,6.0,0.0,10.0,3.0,1.0,0.0,9.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,12.0,1.0,12.0,0.0,5.0,0.0,5251,/scratch/ydong/stamps/demo_F150W/F150W_5251.jpg
3151,11.0,6.0,10.0,1.0,5.0,0.0,1.0,10.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,3.0,2.0,4.0,8.0,11.0,0.0,2.0,8.0,0.0,5233,/scratch/ydong/stamps/demo_F150W/F150W_5233.jpg
3152,1.0,3.0,21.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,18.0,0.0,5218,/scratch/ydong/stamps/demo_F150W/F150W_5218.jpg
3153,3.0,2.0,25.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,20.0,1.0,5219,/scratch/ydong/stamps/demo_F150W/F150W_5219.jpg
3154,2.0,7.0,22.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,3.0,18.0,1.0,5215,/scratch/ydong/stamps/demo_F150W/F150W_5215.jpg
3155,0.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,30.0,2.0,5217,/scratch/ydong/stamps/demo_F150W/F150W_5217.jpg
3156,2.0,13.0,19.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,1.0,3.0,15.0,1.0,5216,/scratch/ydong/stamps/demo_F150W/F150W_5216.jpg
3157,6.0,6.0,12.0,0.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,2.0,4.0,0.0,11.0,1.0,6760,/scratch/ydong/stamps/demo_F150W/F150W_6760.jpg
3158,22.0,4.0,5.0,3.0,0.0,1.0,2.0,20.0,0.0,0.0,2.0,17.0,0.0,3.0,19.0,1.0,4.0,6.0,9.0,1.0,7.0,8.0,0.0,0.0,3.0,0.0,12.0,0.0,2.0,6.0,5.0,1.0,8.0,12.0,5.0,17.0,0.0,5.0,0.0,4086,/scratch/ydong/stamps/demo_F150W/F150W_4086.jpg
3159,3.0,10.0,13.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,6.0,1.0,2.0,0.0,13.0,0.0,6215,/scratch/ydong/stamps/demo_F150W/F150W_6215.jpg
3160,12.0,11.0,6.0,8.0,2.0,1.0,4.0,8.0,0.0,0.0,4.0,7.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,15.0,4.0,8.0,1.0,5.0,0.0,5941,/scratch/ydong/stamps/demo_F150W/F150W_5941.jpg
3161,4.0,16.0,11.0,13.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,8.0,8.0,0.0,4.0,1.0,9.0,1.0,5924,/scratch/ydong/stamps/demo_F150W/F150W_5924.jpg
3162,9.0,13.0,15.0,2.0,11.0,0.0,2.0,7.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,3.0,3.0,7.0,9.0,4.0,5.0,1.0,13.0,1.0,5872,/scratch/ydong/stamps/demo_F150W/F150W_5872.jpg
3163,4.0,9.0,16.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,11.0,2.0,5851,/scratch/ydong/stamps/demo_F150W/F150W_5851.jpg
3164,3.0,8.0,15.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,6.0,2.0,1.0,3.0,10.0,2.0,5591,/scratch/ydong/stamps/demo_F150W/F150W_5591.jpg
3165,4.0,11.0,10.0,3.0,6.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,8.0,2.0,2.0,0.0,8.0,2.0,5252,/scratch/ydong/stamps/demo_F150W/F150W_5252.jpg
3166,12.0,10.0,3.0,0.0,9.0,1.0,5.0,7.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,2.0,7.0,10.0,2.0,10.0,0.0,3.0,0.0,7627,/scratch/ydong/stamps/demo_F150W/F150W_7627.jpg
3167,6.0,17.0,15.0,3.0,10.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,7.0,13.0,0.0,6.0,1.0,13.0,1.0,7545,/scratch/ydong/stamps/demo_F150W/F150W_7545.jpg
3168,9.0,11.0,11.0,7.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,2.0,4.0,5.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,5.0,12.0,3.0,6.0,1.0,10.0,0.0,7308,/scratch/ydong/stamps/demo_F150W/F150W_7308.jpg
3169,5.0,16.0,9.0,0.0,9.0,7.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,12.0,3.0,2.0,0.0,8.0,1.0,7241,/scratch/ydong/stamps/demo_F150W/F150W_7241.jpg
3170,2.0,6.0,21.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,8.0,11.0,2.0,7107,/scratch/ydong/stamps/demo_F150W/F150W_7107.jpg
3171,3.0,4.0,33.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,30.0,6882,/scratch/ydong/stamps/demo_F150W/F150W_6882.jpg
3172,3.0,11.0,17.0,1.0,3.0,7.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,5.0,0.0,3.0,2.0,12.0,3.0,6647,/scratch/ydong/stamps/demo_F150W/F150W_6647.jpg
3173,2.0,8.0,15.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.0,3.0,12.0,0.0,6286,/scratch/ydong/stamps/demo_F150W/F150W_6286.jpg
3174,12.0,8.0,11.0,0.0,7.0,1.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,5.0,8.0,3.0,4.0,10.0,2.0,2.0,7.0,2.0,5676,/scratch/ydong/stamps/demo_F150W/F150W_5676.jpg
3175,11.0,8.0,7.0,1.0,2.0,5.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,2.0,6.0,5.0,4.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,2.0,5.0,5.0,7.0,10.0,1.0,1.0,6.0,0.0,5634,/scratch/ydong/stamps/demo_F150W/F150W_5634.jpg
3176,7.0,11.0,8.0,3.0,8.0,0.0,4.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,7.0,8.0,2.0,5.0,0.0,8.0,0.0,20015,/scratch/ydong/stamps/demo_F150W/F150W_20015.jpg
3177,8.0,8.0,3.0,4.0,4.0,0.0,5.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,4.0,6.0,3.0,5.0,0.0,3.0,0.0,15018,/scratch/ydong/stamps/demo_F150W/F150W_15018.jpg
3178,13.0,10.0,0.0,4.0,6.0,0.0,5.0,8.0,1.0,0.0,4.0,6.0,1.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,6.0,6.0,6.0,9.0,4.0,0.0,0.0,0.0,15007,/scratch/ydong/stamps/demo_F150W/F150W_15007.jpg
3179,3.0,23.0,13.0,0.0,1.0,22.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,20.0,1.0,2.0,0.0,7.0,6.0,20036,/scratch/ydong/stamps/demo_F150W/F150W_20036.jpg
3180,10.0,14.0,13.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,8.0,1.0,5.0,10.0,4.0,6.0,1.0,12.0,0.0,15004,/scratch/ydong/stamps/demo_F150W/F150W_15004.jpg
3181,12.0,1.0,4.0,0.0,0.0,1.0,11.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,12.0,0.0,3.0,1.0,19968,/scratch/ydong/stamps/demo_F150W/F150W_19968.jpg
3182,2.0,14.0,12.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,7.0,6.0,0.0,2.0,1.0,8.0,3.0,19966,/scratch/ydong/stamps/demo_F150W/F150W_19966.jpg
3183,11.0,17.0,5.0,0.0,16.0,1.0,3.0,8.0,0.0,1.0,2.0,3.0,0.0,5.0,7.0,1.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,6.0,18.0,2.0,9.0,0.0,3.0,2.0,19946,/scratch/ydong/stamps/demo_F150W/F150W_19946.jpg
3184,6.0,7.0,7.0,1.0,6.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,22292,/scratch/ydong/stamps/demo_F150W/F150W_22292.jpg
3185,18.0,9.0,10.0,4.0,5.0,0.0,10.0,8.0,4.0,1.0,5.0,6.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,6.0,6.0,7.0,8.0,12.0,6.0,3.0,7.0,0.0,14967,/scratch/ydong/stamps/demo_F150W/F150W_14967.jpg
3186,4.0,13.0,8.0,5.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,0.0,2.0,2.0,2.0,0.0,7.0,1.0,14960,/scratch/ydong/stamps/demo_F150W/F150W_14960.jpg
3187,11.0,15.0,8.0,11.0,4.0,0.0,7.0,4.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,11.0,5.0,7.0,2.0,9.0,1.0,7.0,0.0,14949,/scratch/ydong/stamps/demo_F150W/F150W_14949.jpg
3188,4.0,20.0,6.0,2.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,19.0,0.0,4.0,0.0,2.0,4.0,14955,/scratch/ydong/stamps/demo_F150W/F150W_14955.jpg
3189,6.0,17.0,8.0,10.0,6.0,1.0,5.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,16.0,2.0,4.0,0.0,7.0,1.0,19918,/scratch/ydong/stamps/demo_F150W/F150W_19918.jpg
3190,3.0,17.0,12.0,6.0,11.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,13.0,1.0,2.0,3.0,9.0,0.0,19920,/scratch/ydong/stamps/demo_F150W/F150W_19920.jpg
3191,24.0,8.0,4.0,0.0,5.0,3.0,1.0,23.0,0.0,0.0,1.0,17.0,0.0,6.0,20.0,3.0,0.0,5.0,15.0,0.0,9.0,2.0,0.0,1.0,8.0,0.0,11.0,2.0,4.0,6.0,5.0,5.0,9.0,13.0,15.0,9.0,0.0,4.0,0.0,14947,/scratch/ydong/stamps/demo_F150W/F150W_14947.jpg
3192,9.0,7.0,4.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,10.0,1.0,3.0,2.0,4.0,5.0,0.0,4.0,0.0,19912,/scratch/ydong/stamps/demo_F150W/F150W_19912.jpg
3193,11.0,10.0,10.0,5.0,4.0,1.0,2.0,9.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,8.0,7.0,4.0,9.0,2.0,2.0,8.0,0.0,19910,/scratch/ydong/stamps/demo_F150W/F150W_19910.jpg
3194,6.0,21.0,4.0,0.0,17.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,9.0,15.0,3.0,3.0,1.0,2.0,1.0,14934,/scratch/ydong/stamps/demo_F150W/F150W_14934.jpg
3195,7.0,18.0,7.0,15.0,3.0,0.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,16.0,1.0,6.0,1.0,6.0,0.0,14931,/scratch/ydong/stamps/demo_F150W/F150W_14931.jpg
3196,7.0,24.0,3.0,0.0,10.0,14.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,2.0,8.0,14.0,3.0,4.0,0.0,3.0,0.0,22229,/scratch/ydong/stamps/demo_F150W/F150W_22229.jpg
3197,5.0,12.0,10.0,1.0,4.0,7.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,7.0,2.0,3.0,0.0,8.0,2.0,14928,/scratch/ydong/stamps/demo_F150W/F150W_14928.jpg
3198,14.0,13.0,4.0,4.0,9.0,0.0,7.0,7.0,0.0,0.0,7.0,5.0,2.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,7.0,16.0,0.0,14.0,0.0,4.0,0.0,14921,/scratch/ydong/stamps/demo_F150W/F150W_14921.jpg
3199,6.0,10.0,11.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,10.0,3.0,3.0,0.0,10.0,1.0,19899,/scratch/ydong/stamps/demo_F150W/F150W_19899.jpg
3200,14.0,11.0,0.0,8.0,3.0,0.0,12.0,2.0,0.0,1.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,13.0,0.0,0.0,0.0,14897,/scratch/ydong/stamps/demo_F150W/F150W_14897.jpg
3201,5.0,22.0,13.0,0.0,16.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,20.0,3.0,2.0,2.0,10.0,1.0,14892,/scratch/ydong/stamps/demo_F150W/F150W_14892.jpg
3202,5.0,13.0,6.0,0.0,6.0,7.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,9.0,3.0,2.0,1.0,5.0,0.0,14887,/scratch/ydong/stamps/demo_F150W/F150W_14887.jpg
3203,9.0,7.0,2.0,0.0,7.0,0.0,8.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,7.0,1.0,8.0,0.0,2.0,0.0,14881,/scratch/ydong/stamps/demo_F150W/F150W_14881.jpg
3204,4.0,16.0,15.0,7.0,9.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,9.0,3.0,1.0,0.0,15.0,0.0,22189,/scratch/ydong/stamps/demo_F150W/F150W_22189.jpg
3205,12.0,13.0,4.0,10.0,3.0,0.0,8.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,18.0,2.0,3.0,8.0,4.0,0.0,4.0,0.0,14872,/scratch/ydong/stamps/demo_F150W/F150W_14872.jpg
3206,11.0,12.0,5.0,11.0,1.0,0.0,4.0,7.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,2.0,15.0,4.0,2.0,3.0,8.0,1.0,4.0,0.0,22185,/scratch/ydong/stamps/demo_F150W/F150W_22185.jpg
3207,6.0,15.0,1.0,0.0,6.0,9.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,19.0,0.0,6.0,0.0,0.0,1.0,14863,/scratch/ydong/stamps/demo_F150W/F150W_14863.jpg
3208,2.0,11.0,9.0,4.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,1.0,1.0,0.0,9.0,0.0,14874,/scratch/ydong/stamps/demo_F150W/F150W_14874.jpg
3209,9.0,12.0,6.0,8.0,4.0,0.0,6.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,11.0,0.0,9.0,0.0,5.0,1.0,14873,/scratch/ydong/stamps/demo_F150W/F150W_14873.jpg
3210,23.0,1.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,23.0,0.0,2.0,0.0,14869,/scratch/ydong/stamps/demo_F150W/F150W_14869.jpg
3211,11.0,10.0,11.0,0.0,9.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,2.0,2.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,2.0,7.0,5.0,3.0,6.0,7.0,4.0,0.0,10.0,1.0,14870,/scratch/ydong/stamps/demo_F150W/F150W_14870.jpg
3212,6.0,11.0,5.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,8.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,1.0,14865,/scratch/ydong/stamps/demo_F150W/F150W_14865.jpg
3213,16.0,6.0,1.0,6.0,0.0,0.0,16.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,13.0,10.0,6.0,0.0,1.0,0.0,14864,/scratch/ydong/stamps/demo_F150W/F150W_14864.jpg
3214,1.0,10.0,7.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,1.0,0.0,7.0,0.0,14862,/scratch/ydong/stamps/demo_F150W/F150W_14862.jpg
3215,4.0,29.0,6.0,0.0,2.0,27.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,31.0,0.0,4.0,0.0,3.0,3.0,14858,/scratch/ydong/stamps/demo_F150W/F150W_14858.jpg
3216,11.0,14.0,8.0,1.0,3.0,10.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,7.0,6.0,10.0,8.0,3.0,1.0,7.0,0.0,22178,/scratch/ydong/stamps/demo_F150W/F150W_22178.jpg
