,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
3822,5.0,9.0,11.0,0.0,8.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,5.0,5.0,1.0,4.0,0.0,9.0,2.0,12919,/scratch/ydong/stamps/demo_F444W/F444W_12919.jpg
3823,14.0,2.0,11.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,1.0,5.0,2.0,3.0,6.0,11.0,3.0,0.0,10.0,1.0,12925,/scratch/ydong/stamps/demo_F444W/F444W_12925.jpg
3824,3.0,18.0,13.0,4.0,14.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,14.0,0.0,3.0,2.0,9.0,2.0,12921,/scratch/ydong/stamps/demo_F444W/F444W_12921.jpg
3825,11.0,26.0,3.0,5.0,21.0,0.0,7.0,4.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,29.0,0.0,11.0,0.0,3.0,0.0,12916,/scratch/ydong/stamps/demo_F444W/F444W_12916.jpg
3826,6.0,8.0,7.0,0.0,4.0,4.0,1.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,4.0,5.0,5.0,1.0,0.0,7.0,0.0,12917,/scratch/ydong/stamps/demo_F444W/F444W_12917.jpg
3827,6.0,22.0,10.0,0.0,20.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,10.0,15.0,2.0,4.0,0.0,8.0,2.0,12922,/scratch/ydong/stamps/demo_F444W/F444W_12922.jpg
3828,8.0,16.0,16.0,9.0,7.0,0.0,2.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,16.0,3.0,5.0,4.0,4.0,3.0,13.0,0.0,12911,/scratch/ydong/stamps/demo_F444W/F444W_12911.jpg
3829,4.0,19.0,9.0,2.0,16.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,11.0,1.0,3.0,0.0,7.0,2.0,12915,/scratch/ydong/stamps/demo_F444W/F444W_12915.jpg
3830,4.0,25.0,7.0,2.0,22.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,7.0,8.0,1.0,3.0,0.0,6.0,1.0,12914,/scratch/ydong/stamps/demo_F444W/F444W_12914.jpg
3831,9.0,22.0,7.0,17.0,5.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,22.0,3.0,6.0,1.0,6.0,0.0,12910,/scratch/ydong/stamps/demo_F444W/F444W_12910.jpg
3832,12.0,5.0,3.0,2.0,3.0,0.0,11.0,1.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,7.0,4.0,8.0,0.0,3.0,0.0,12905,/scratch/ydong/stamps/demo_F444W/F444W_12905.jpg
3833,6.0,15.0,9.0,0.0,10.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,17.0,0.0,6.0,0.0,4.0,5.0,12899,/scratch/ydong/stamps/demo_F444W/F444W_12899.jpg
3834,4.0,29.0,5.0,23.0,6.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,22.0,0.0,4.0,0.0,5.0,0.0,12893,/scratch/ydong/stamps/demo_F444W/F444W_12893.jpg
3835,12.0,13.0,4.0,1.0,12.0,0.0,1.0,11.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,8.0,1.0,8.0,8.0,8.0,4.0,2.0,2.0,0.0,12891,/scratch/ydong/stamps/demo_F444W/F444W_12891.jpg
3836,5.0,13.0,6.0,2.0,11.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,4.0,4.0,2.0,5.0,0.0,1.0,5.0,0.0,12889,/scratch/ydong/stamps/demo_F444W/F444W_12889.jpg
3837,4.0,12.0,13.0,9.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,11.0,0.0,4.0,4.0,9.0,0.0,12880,/scratch/ydong/stamps/demo_F444W/F444W_12880.jpg
3838,18.0,10.0,10.0,0.0,4.0,6.0,0.0,18.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,2.0,9.0,2.0,15.0,17.0,1.0,1.0,6.0,3.0,12878,/scratch/ydong/stamps/demo_F444W/F444W_12878.jpg
3839,1.0,12.0,27.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,5.0,21.0,1.0,12875,/scratch/ydong/stamps/demo_F444W/F444W_12875.jpg
3840,2.0,16.0,12.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,9.0,0.0,2.0,1.0,10.0,1.0,12874,/scratch/ydong/stamps/demo_F444W/F444W_12874.jpg
3841,2.0,13.0,8.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,5.0,5.0,2.0,0.0,0.0,5.0,3.0,12868,/scratch/ydong/stamps/demo_F444W/F444W_12868.jpg
3842,13.0,16.0,4.0,15.0,1.0,0.0,12.0,1.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,16.0,5.0,8.0,1.0,3.0,0.0,12883,/scratch/ydong/stamps/demo_F444W/F444W_12883.jpg
3843,16.0,10.0,9.0,3.0,7.0,0.0,3.0,13.0,0.0,0.0,3.0,9.0,1.0,3.0,3.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,6.0,8.0,7.0,5.0,10.0,6.0,0.0,9.0,0.0,12948,/scratch/ydong/stamps/demo_F444W/F444W_12948.jpg
3844,4.0,27.0,5.0,11.0,16.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,7.0,19.0,2.0,2.0,1.0,3.0,1.0,12869,/scratch/ydong/stamps/demo_F444W/F444W_12869.jpg
3845,26.0,2.0,1.0,0.0,2.0,0.0,4.0,22.0,1.0,3.0,0.0,7.0,11.0,4.0,20.0,2.0,5.0,9.0,6.0,1.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,0.0,9.0,5.0,5.0,3.0,15.0,4.0,22.0,0.0,1.0,0.0,12853,/scratch/ydong/stamps/demo_F444W/F444W_12853.jpg
3846,11.0,15.0,11.0,1.0,9.0,5.0,1.0,10.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,9.0,0.0,10.0,7.0,8.0,3.0,3.0,3.0,5.0,12863,/scratch/ydong/stamps/demo_F444W/F444W_12863.jpg
3847,7.0,18.0,10.0,2.0,5.0,11.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,7.0,15.0,4.0,3.0,1.0,6.0,3.0,12896,/scratch/ydong/stamps/demo_F444W/F444W_12896.jpg
3848,2.0,21.0,17.0,1.0,19.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,4.0,10.0,2.0,0.0,0.0,15.0,2.0,12887,/scratch/ydong/stamps/demo_F444W/F444W_12887.jpg
3849,3.0,24.0,5.0,0.0,22.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,2.0,0.0,4.0,1.0,12841,/scratch/ydong/stamps/demo_F444W/F444W_12841.jpg
3850,14.0,14.0,11.0,1.0,11.0,2.0,5.0,9.0,0.0,0.0,5.0,9.0,0.0,0.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,2.0,4.0,0.0,7.0,17.0,2.0,12.0,1.0,10.0,0.0,12842,/scratch/ydong/stamps/demo_F444W/F444W_12842.jpg
3851,1.0,17.0,17.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,8.0,9.0,12895,/scratch/ydong/stamps/demo_F444W/F444W_12895.jpg
3852,11.0,15.0,5.0,14.0,1.0,0.0,8.0,3.0,1.0,6.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,4.0,9.0,5.0,1.0,10.0,0.0,5.0,0.0,12835,/scratch/ydong/stamps/demo_F444W/F444W_12835.jpg
3853,10.0,16.0,4.0,0.0,3.0,13.0,0.0,10.0,0.0,0.0,0.0,5.0,3.0,2.0,6.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,7.0,18.0,2.0,8.0,0.0,3.0,1.0,12830,/scratch/ydong/stamps/demo_F444W/F444W_12830.jpg
3854,2.0,17.0,5.0,1.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,6.0,0.0,2.0,0.0,5.0,0.0,12831,/scratch/ydong/stamps/demo_F444W/F444W_12831.jpg
3855,14.0,5.0,11.0,4.0,1.0,0.0,2.0,12.0,0.0,0.0,2.0,10.0,1.0,1.0,3.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,0.0,2.0,6.0,7.0,1.0,5.0,14.0,0.0,2.0,9.0,0.0,12829,/scratch/ydong/stamps/demo_F444W/F444W_12829.jpg
3856,15.0,6.0,9.0,1.0,4.0,1.0,2.0,13.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,3.0,5.0,10.0,2.0,4.0,14.0,1.0,3.0,5.0,1.0,12827,/scratch/ydong/stamps/demo_F444W/F444W_12827.jpg
3857,4.0,11.0,6.0,0.0,0.0,11.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,9.0,1.0,3.0,1.0,4.0,1.0,10455,/scratch/ydong/stamps/demo_F444W/F444W_10455.jpg
3858,6.0,25.0,5.0,1.0,23.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,12.0,14.0,1.0,5.0,0.0,2.0,3.0,12813,/scratch/ydong/stamps/demo_F444W/F444W_12813.jpg
3859,28.0,2.0,1.0,1.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,17.0,2.0,9.0,28.0,0.0,3.0,8.0,17.0,13.0,7.0,1.0,0.0,0.0,7.0,2.0,4.0,0.0,1.0,21.0,7.0,1.0,7.0,15.0,19.0,9.0,0.0,1.0,0.0,12818,/scratch/ydong/stamps/demo_F444W/F444W_12818.jpg
3860,5.0,9.0,11.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,7.0,4.0,1.0,1.0,6.0,4.0,12808,/scratch/ydong/stamps/demo_F444W/F444W_12808.jpg
3861,16.0,16.0,8.0,10.0,6.0,0.0,8.0,8.0,5.0,0.0,3.0,6.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,14.0,10.0,7.0,9.0,2.0,4.0,2.0,12805,/scratch/ydong/stamps/demo_F444W/F444W_12805.jpg
3862,14.0,19.0,7.0,19.0,0.0,0.0,13.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,13.0,13.0,1.0,13.0,1.0,6.0,0.0,12804,/scratch/ydong/stamps/demo_F444W/F444W_12804.jpg
3863,12.0,8.0,8.0,2.0,4.0,2.0,2.0,10.0,0.0,1.0,1.0,10.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,6.0,1.0,6.0,7.0,7.0,5.0,1.0,7.0,0.0,12797,/scratch/ydong/stamps/demo_F444W/F444W_12797.jpg
3864,25.0,6.0,2.0,0.0,0.0,6.0,2.0,23.0,0.0,1.0,1.0,9.0,1.0,13.0,17.0,6.0,5.0,6.0,6.0,1.0,6.0,3.0,3.0,0.0,4.0,0.0,14.0,1.0,0.0,8.0,5.0,0.0,14.0,12.0,8.0,17.0,0.0,2.0,0.0,12783,/scratch/ydong/stamps/demo_F444W/F444W_12783.jpg
3865,4.0,16.0,9.0,0.0,9.0,7.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,6.0,11.0,0.0,4.0,1.0,7.0,1.0,12795,/scratch/ydong/stamps/demo_F444W/F444W_12795.jpg
3866,3.0,18.0,4.0,9.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,15.0,0.0,3.0,0.0,4.0,0.0,12821,/scratch/ydong/stamps/demo_F444W/F444W_12821.jpg
3867,13.0,7.0,10.0,0.0,5.0,2.0,3.0,10.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,4.0,4.0,1.0,3.0,12.0,4.0,9.0,1.0,8.0,1.0,12789,/scratch/ydong/stamps/demo_F444W/F444W_12789.jpg
3868,0.0,19.0,8.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,6.0,2.0,12790,/scratch/ydong/stamps/demo_F444W/F444W_12790.jpg
3869,11.0,14.0,6.0,13.0,1.0,0.0,5.0,6.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,14.0,4.0,7.0,9.0,2.0,3.0,3.0,0.0,12784,/scratch/ydong/stamps/demo_F444W/F444W_12784.jpg
3870,6.0,18.0,2.0,9.0,9.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,16.0,2.0,4.0,0.0,2.0,0.0,12774,/scratch/ydong/stamps/demo_F444W/F444W_12774.jpg
3871,8.0,6.0,18.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,8.0,1.0,3.0,6.0,2.0,4.0,12.0,2.0,12776,/scratch/ydong/stamps/demo_F444W/F444W_12776.jpg
3872,5.0,11.0,17.0,0.0,6.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,2.0,4.0,2.0,3.0,0.0,14.0,3.0,12775,/scratch/ydong/stamps/demo_F444W/F444W_12775.jpg
3873,12.0,11.0,3.0,10.0,0.0,1.0,12.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,9.0,2.0,10.0,0.0,3.0,0.0,12768,/scratch/ydong/stamps/demo_F444W/F444W_12768.jpg
3874,2.0,7.0,12.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,0.0,12.0,0.0,12771,/scratch/ydong/stamps/demo_F444W/F444W_12771.jpg
3875,10.0,10.0,10.0,1.0,6.0,3.0,1.0,9.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,11.0,5.0,2.0,7.0,3.0,3.0,5.0,2.0,12765,/scratch/ydong/stamps/demo_F444W/F444W_12765.jpg
3876,4.0,13.0,15.0,1.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,6.0,7.0,2.0,2.0,0.0,14.0,1.0,12759,/scratch/ydong/stamps/demo_F444W/F444W_12759.jpg
3877,2.0,13.0,14.0,0.0,7.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,1.0,1.0,0.0,6.0,8.0,12758,/scratch/ydong/stamps/demo_F444W/F444W_12758.jpg
3878,3.0,18.0,9.0,0.0,4.0,14.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,11.0,1.0,2.0,1.0,4.0,4.0,12760,/scratch/ydong/stamps/demo_F444W/F444W_12760.jpg
3879,2.0,5.0,28.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,23.0,0.0,12754,/scratch/ydong/stamps/demo_F444W/F444W_12754.jpg
3880,11.0,12.0,4.0,0.0,5.0,7.0,0.0,11.0,0.0,0.0,0.0,8.0,1.0,2.0,6.0,5.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,2.0,3.0,1.0,6.0,13.0,9.0,2.0,1.0,3.0,0.0,12752,/scratch/ydong/stamps/demo_F444W/F444W_12752.jpg
3881,3.0,14.0,11.0,11.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,7.0,0.0,3.0,3.0,7.0,1.0,12751,/scratch/ydong/stamps/demo_F444W/F444W_12751.jpg
3882,8.0,13.0,11.0,11.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,1.0,3.0,4.0,2.0,6.0,1.0,8.0,2.0,12749,/scratch/ydong/stamps/demo_F444W/F444W_12749.jpg
3883,0.0,15.0,20.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,2.0,12.0,6.0,12743,/scratch/ydong/stamps/demo_F444W/F444W_12743.jpg
3884,2.0,13.0,25.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,1.0,7.0,10.0,8.0,12738,/scratch/ydong/stamps/demo_F444W/F444W_12738.jpg
3885,3.0,19.0,16.0,2.0,15.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,7.0,14.0,2.0,1.0,3.0,13.0,0.0,12703,/scratch/ydong/stamps/demo_F444W/F444W_12703.jpg
3886,5.0,15.0,10.0,1.0,9.0,5.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,5.0,9.0,2.0,3.0,0.0,9.0,1.0,12735,/scratch/ydong/stamps/demo_F444W/F444W_12735.jpg
3887,10.0,18.0,12.0,1.0,17.0,0.0,6.0,4.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,19.0,0.0,10.0,0.0,6.0,6.0,12734,/scratch/ydong/stamps/demo_F444W/F444W_12734.jpg
3888,7.0,20.0,9.0,0.0,1.0,19.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,6.0,17.0,0.0,7.0,0.0,4.0,5.0,12722,/scratch/ydong/stamps/demo_F444W/F444W_12722.jpg
3889,10.0,4.0,5.0,2.0,1.0,1.0,2.0,8.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,9.0,0.0,4.0,7.0,3.0,0.0,4.0,1.0,12731,/scratch/ydong/stamps/demo_F444W/F444W_12731.jpg
