,t0_smooth_or_featured__features_or_disk,t0_smooth_or_featured__smooth,t0_smooth_or_featured__star_artifact_or_bad_zoom,t1_how_rounded_is_it__cigarshaped,t1_how_rounded_is_it__in_between,t1_how_rounded_is_it__completely_round,t2_could_this_be_a_disk_viewed_edgeon__yes_edge_on_disk,t2_could_this_be_a_disk_viewed_edgeon__no_something_else,t3_edge_on_bulge_what_shape__boxy,t3_edge_on_bulge_what_shape__no_bulge,t3_edge_on_bulge_what_shape__rounded,t4_is_there_a_bar__no_bar,t4_is_there_a_bar__strong_bar,t4_is_there_a_bar__weak_bar,t5_is_there_any_spiral_arm_pattern__yes,t5_is_there_any_spiral_arm_pattern__no,t6_spiral_how_tightly_wound__loose,t6_spiral_how_tightly_wound__medium,t6_spiral_how_tightly_wound__tight,t7_how_many_spiral_arms_are_there__1,t7_how_many_spiral_arms_are_there__2,t7_how_many_spiral_arms_are_there__3,t7_how_many_spiral_arms_are_there__4,t7_how_many_spiral_arms_are_there__more_than_4,t7_how_many_spiral_arms_are_there__cant_tell,t8_not_edge_on_bulge__dominant,t8_not_edge_on_bulge__moderate,t8_not_edge_on_bulge__no_bulge,t8_not_edge_on_bulge__large,t8_not_edge_on_bulge__small,t11_is_the_galaxy_merging_or_disturbed__major_disturbance,t11_is_the_galaxy_merging_or_disturbed__merging,t11_is_the_galaxy_merging_or_disturbed__minor_disturbance,t11_is_the_galaxy_merging_or_disturbed__none,t12_are_there_any_obvious_bright_clumps__yes,t12_are_there_any_obvious_bright_clumps__no,t19_what_problem_do___e_with_the_image__nonstar_artifact,t19_what_problem_do___e_with_the_image__bad_image_zoom,t19_what_problem_do___e_with_the_image__star,id_str,file_loc
3734,4.0,9.0,8.0,1.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,6.0,1.0,13419,/scratch/ydong/stamps/demo_F356W/F356W_13419.jpg
3735,9.0,10.0,5.0,0.0,10.0,0.0,2.0,7.0,1.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,11.0,0.0,5.0,3.0,4.0,5.0,0.0,4.0,1.0,13441,/scratch/ydong/stamps/demo_F356W/F356W_13441.jpg
3736,5.0,12.0,9.0,2.0,10.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,7.0,4.0,3.0,4.0,1.0,2.0,7.0,0.0,13513,/scratch/ydong/stamps/demo_F356W/F356W_13513.jpg
3737,16.0,6.0,6.0,3.0,1.0,2.0,1.0,15.0,0.0,0.0,1.0,0.0,3.0,12.0,9.0,6.0,5.0,3.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,9.0,3.0,2.0,2.0,15.0,1.0,15.0,1.0,5.0,0.0,13410,/scratch/ydong/stamps/demo_F356W/F356W_13410.jpg
3738,4.0,20.0,12.0,2.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,13.0,2.0,2.0,1.0,7.0,4.0,13418,/scratch/ydong/stamps/demo_F356W/F356W_13418.jpg
3739,3.0,15.0,7.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,0.0,3.0,2.0,5.0,0.0,13407,/scratch/ydong/stamps/demo_F356W/F356W_13407.jpg
3740,6.0,9.0,13.0,1.0,6.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,7.0,2.0,2.0,6.0,0.0,2.0,10.0,1.0,13406,/scratch/ydong/stamps/demo_F356W/F356W_13406.jpg
3741,7.0,11.0,7.0,10.0,1.0,0.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,6.0,1.0,6.0,0.0,7.0,0.0,13549,/scratch/ydong/stamps/demo_F356W/F356W_13549.jpg
3742,7.0,7.0,13.0,2.0,5.0,0.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,7.0,2.0,1.0,1.0,6.0,1.0,12.0,0.0,13397,/scratch/ydong/stamps/demo_F356W/F356W_13397.jpg
3743,10.0,11.0,15.0,7.0,4.0,0.0,4.0,6.0,0.0,1.0,3.0,4.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,9.0,5.0,4.0,2.0,8.0,0.0,15.0,0.0,13396,/scratch/ydong/stamps/demo_F356W/F356W_13396.jpg
3744,1.0,16.0,14.0,0.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,11.0,0.0,1.0,3.0,8.0,3.0,13395,/scratch/ydong/stamps/demo_F356W/F356W_13395.jpg
3745,6.0,11.0,13.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,9.0,7.0,3.0,3.0,0.0,9.0,4.0,13394,/scratch/ydong/stamps/demo_F356W/F356W_13394.jpg
3746,2.0,3.0,21.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,19.0,0.0,13399,/scratch/ydong/stamps/demo_F356W/F356W_13399.jpg
3747,4.0,11.0,15.0,0.0,6.0,5.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,9.0,0.0,4.0,0.0,15.0,0.0,13414,/scratch/ydong/stamps/demo_F356W/F356W_13414.jpg
3748,8.0,8.0,5.0,8.0,0.0,0.0,7.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,2.0,6.0,1.0,4.0,0.0,13408,/scratch/ydong/stamps/demo_F356W/F356W_13408.jpg
3749,5.0,15.0,8.0,3.0,2.0,10.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,7.0,3.0,5.0,2.0,3.0,0.0,8.0,0.0,13398,/scratch/ydong/stamps/demo_F356W/F356W_13398.jpg
3750,10.0,10.0,13.0,1.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,2.0,11.0,5.0,2.0,7.0,3.0,5.0,8.0,0.0,13390,/scratch/ydong/stamps/demo_F356W/F356W_13390.jpg
3751,7.0,13.0,7.0,0.0,9.0,4.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,6.0,12.0,2.0,5.0,0.0,5.0,2.0,13381,/scratch/ydong/stamps/demo_F356W/F356W_13381.jpg
3752,5.0,15.0,18.0,1.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,11.0,3.0,2.0,4.0,13.0,1.0,13380,/scratch/ydong/stamps/demo_F356W/F356W_13380.jpg
3753,1.0,14.0,14.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,2.0,7.0,5.0,13388,/scratch/ydong/stamps/demo_F356W/F356W_13388.jpg
3754,4.0,24.0,5.0,1.0,21.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,13.0,0.0,4.0,0.0,4.0,1.0,13364,/scratch/ydong/stamps/demo_F356W/F356W_13364.jpg
3755,12.0,11.0,6.0,6.0,3.0,2.0,9.0,3.0,0.0,4.0,5.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,14.0,5.0,7.0,1.0,5.0,0.0,13367,/scratch/ydong/stamps/demo_F356W/F356W_13367.jpg
3756,6.0,6.0,12.0,1.0,5.0,0.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,9.0,2.0,13343,/scratch/ydong/stamps/demo_F356W/F356W_13343.jpg
3757,1.0,22.0,6.0,0.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,19.0,0.0,1.0,0.0,5.0,1.0,13342,/scratch/ydong/stamps/demo_F356W/F356W_13342.jpg
3758,2.0,25.0,9.0,0.0,19.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,19.0,1.0,1.0,0.0,9.0,0.0,13323,/scratch/ydong/stamps/demo_F356W/F356W_13323.jpg
3759,18.0,7.0,8.0,5.0,2.0,0.0,10.0,8.0,1.0,0.0,9.0,8.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,14.0,3.0,3.0,12.0,6.0,0.0,8.0,0.0,13334,/scratch/ydong/stamps/demo_F356W/F356W_13334.jpg
3760,14.0,5.0,12.0,3.0,0.0,2.0,2.0,12.0,0.0,1.0,1.0,11.0,1.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,1.0,3.0,9.0,2.0,5.0,11.0,3.0,0.0,10.0,2.0,13333,/scratch/ydong/stamps/demo_F356W/F356W_13333.jpg
3761,14.0,16.0,2.0,15.0,1.0,0.0,14.0,0.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,21.0,1.0,13.0,0.0,2.0,0.0,13341,/scratch/ydong/stamps/demo_F356W/F356W_13341.jpg
3762,4.0,14.0,11.0,1.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,12.0,1.0,3.0,0.0,7.0,4.0,13329,/scratch/ydong/stamps/demo_F356W/F356W_13329.jpg
3763,2.0,23.0,8.0,0.0,18.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,20.0,0.0,2.0,0.0,6.0,2.0,13332,/scratch/ydong/stamps/demo_F356W/F356W_13332.jpg
3764,12.0,12.0,1.0,5.0,7.0,0.0,5.0,7.0,1.0,3.0,1.0,1.0,4.0,2.0,5.0,2.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,16.0,0.0,1.0,7.0,2.0,10.0,0.0,1.0,0.0,13335,/scratch/ydong/stamps/demo_F356W/F356W_13335.jpg
3765,12.0,18.0,9.0,5.0,13.0,0.0,3.0,9.0,0.0,2.0,1.0,5.0,1.0,3.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,6.0,4.0,8.0,12.0,5.0,7.0,1.0,7.0,1.0,13326,/scratch/ydong/stamps/demo_F356W/F356W_13326.jpg
3766,8.0,7.0,10.0,0.0,5.0,2.0,2.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,8.0,0.0,13325,/scratch/ydong/stamps/demo_F356W/F356W_13325.jpg
3767,6.0,14.0,11.0,12.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,11.0,0.0,6.0,2.0,9.0,0.0,13320,/scratch/ydong/stamps/demo_F356W/F356W_13320.jpg
3768,12.0,18.0,9.0,6.0,12.0,0.0,4.0,8.0,4.0,0.0,0.0,2.0,5.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,3.0,1.0,13.0,13.0,5.0,7.0,1.0,6.0,2.0,13321,/scratch/ydong/stamps/demo_F356W/F356W_13321.jpg
3769,3.0,15.0,11.0,1.0,7.0,7.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,9.0,2.0,1.0,0.0,6.0,5.0,13322,/scratch/ydong/stamps/demo_F356W/F356W_13322.jpg
3770,6.0,14.0,9.0,4.0,10.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,12.0,0.0,6.0,0.0,9.0,0.0,13315,/scratch/ydong/stamps/demo_F356W/F356W_13315.jpg
3771,4.0,2.0,18.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,17.0,0.0,13328,/scratch/ydong/stamps/demo_F356W/F356W_13328.jpg
3772,2.0,19.0,13.0,0.0,14.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0,2.0,1.0,10.0,2.0,13309,/scratch/ydong/stamps/demo_F356W/F356W_13309.jpg
3773,3.0,16.0,18.0,0.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0,3.0,1.0,17.0,0.0,13308,/scratch/ydong/stamps/demo_F356W/F356W_13308.jpg
3774,13.0,9.0,7.0,4.0,4.0,1.0,1.0,12.0,0.0,1.0,0.0,7.0,0.0,5.0,7.0,5.0,0.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,5.0,5.0,4.0,3.0,10.0,8.0,5.0,1.0,6.0,0.0,13301,/scratch/ydong/stamps/demo_F356W/F356W_13301.jpg
3775,1.0,25.0,8.0,0.0,8.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,16.0,0.0,1.0,1.0,7.0,0.0,13299,/scratch/ydong/stamps/demo_F356W/F356W_13299.jpg
3776,10.0,12.0,7.0,7.0,5.0,0.0,5.0,5.0,0.0,3.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,14.0,3.0,3.0,7.0,3.0,1.0,5.0,1.0,13300,/scratch/ydong/stamps/demo_F356W/F356W_13300.jpg
3777,9.0,8.0,7.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,3.0,4.0,5.0,0.0,7.0,0.0,13296,/scratch/ydong/stamps/demo_F356W/F356W_13296.jpg
3778,1.0,20.0,11.0,1.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,11.0,0.0,13298,/scratch/ydong/stamps/demo_F356W/F356W_13298.jpg
3779,7.0,14.0,7.0,3.0,11.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,13.0,8.0,1.0,6.0,0.0,5.0,2.0,13295,/scratch/ydong/stamps/demo_F356W/F356W_13295.jpg
3780,18.0,6.0,4.0,5.0,1.0,0.0,1.0,17.0,0.0,0.0,1.0,14.0,1.0,2.0,10.0,7.0,5.0,2.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,5.0,1.0,7.0,12.0,5.0,2.0,5.0,11.0,7.0,0.0,4.0,0.0,13289,/scratch/ydong/stamps/demo_F356W/F356W_13289.jpg
3781,22.0,14.0,2.0,9.0,5.0,0.0,18.0,4.0,7.0,3.0,8.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,30.0,8.0,14.0,0.0,2.0,0.0,13355,/scratch/ydong/stamps/demo_F356W/F356W_13355.jpg
3782,0.0,20.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,12.0,0.0,0.0,0.0,4.0,0.0,13291,/scratch/ydong/stamps/demo_F356W/F356W_13291.jpg
3783,7.0,23.0,6.0,20.0,3.0,0.0,5.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,7.0,12.0,5.0,2.0,0.0,5.0,1.0,13290,/scratch/ydong/stamps/demo_F356W/F356W_13290.jpg
3784,2.0,11.0,11.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,2.0,0.0,7.0,4.0,13292,/scratch/ydong/stamps/demo_F356W/F356W_13292.jpg
3785,9.0,9.0,8.0,1.0,8.0,0.0,2.0,7.0,0.0,1.0,1.0,6.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,6.0,1.0,9.0,2.0,2.0,7.0,1.0,6.0,1.0,13273,/scratch/ydong/stamps/demo_F356W/F356W_13273.jpg
3786,4.0,16.0,13.0,0.0,4.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,15.0,3.0,1.0,0.0,12.0,1.0,13281,/scratch/ydong/stamps/demo_F356W/F356W_13281.jpg
3787,11.0,5.0,2.0,1.0,3.0,1.0,1.0,10.0,0.0,0.0,1.0,7.0,1.0,2.0,9.0,1.0,6.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,5.0,1.0,5.0,5.0,3.0,8.0,0.0,2.0,0.0,13270,/scratch/ydong/stamps/demo_F356W/F356W_13270.jpg
3788,31.0,2.0,3.0,0.0,1.0,1.0,2.0,29.0,0.0,1.0,1.0,15.0,4.0,10.0,29.0,0.0,2.0,3.0,24.0,0.0,1.0,10.0,3.0,6.0,9.0,0.0,3.0,3.0,1.0,22.0,5.0,2.0,5.0,21.0,28.0,3.0,0.0,1.0,2.0,13272,/scratch/ydong/stamps/demo_F356W/F356W_13272.jpg
3789,6.0,11.0,6.0,4.0,7.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,1.0,5.0,4.0,4.0,2.0,1.0,5.0,0.0,13259,/scratch/ydong/stamps/demo_F356W/F356W_13259.jpg
3790,9.0,17.0,11.0,11.0,6.0,0.0,9.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,14.0,1.0,8.0,1.0,8.0,2.0,13257,/scratch/ydong/stamps/demo_F356W/F356W_13257.jpg
3791,7.0,7.0,8.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,4.0,7.0,3.0,4.0,0.0,7.0,1.0,13236,/scratch/ydong/stamps/demo_F356W/F356W_13236.jpg
3792,6.0,16.0,3.0,8.0,8.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,8.0,2.0,8.0,4.0,6.0,0.0,0.0,3.0,0.0,13251,/scratch/ydong/stamps/demo_F356W/F356W_13251.jpg
3793,10.0,16.0,4.0,7.0,9.0,0.0,8.0,2.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,21.0,4.0,6.0,0.0,4.0,0.0,13260,/scratch/ydong/stamps/demo_F356W/F356W_13260.jpg
3794,5.0,9.0,9.0,1.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,4.0,5.0,1.0,4.0,0.0,8.0,1.0,13246,/scratch/ydong/stamps/demo_F356W/F356W_13246.jpg
3795,2.0,9.0,17.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,17.0,0.0,13239,/scratch/ydong/stamps/demo_F356W/F356W_13239.jpg
3796,5.0,11.0,14.0,1.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,6.0,8.0,1.0,4.0,2.0,11.0,1.0,13264,/scratch/ydong/stamps/demo_F356W/F356W_13264.jpg
3797,11.0,10.0,9.0,8.0,2.0,0.0,5.0,6.0,0.0,4.0,1.0,5.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,15.0,6.0,5.0,0.0,8.0,1.0,13240,/scratch/ydong/stamps/demo_F356W/F356W_13240.jpg
3798,11.0,8.0,13.0,0.0,4.0,4.0,1.0,10.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,5.0,5.0,1.0,8.0,8.0,3.0,0.0,12.0,1.0,10899,/scratch/ydong/stamps/demo_F356W/F356W_10899.jpg
3799,4.0,25.0,8.0,0.0,11.0,14.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,26.0,2.0,2.0,0.0,3.0,5.0,13276,/scratch/ydong/stamps/demo_F356W/F356W_13276.jpg
3800,3.0,21.0,6.0,20.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,3.0,0.0,5.0,1.0,13223,/scratch/ydong/stamps/demo_F356W/F356W_13223.jpg
3801,20.0,7.0,0.0,0.0,3.0,4.0,0.0,20.0,0.0,0.0,0.0,13.0,3.0,4.0,13.0,7.0,0.0,2.0,11.0,1.0,6.0,1.0,0.0,0.0,5.0,1.0,11.0,0.0,0.0,8.0,2.0,18.0,0.0,7.0,2.0,18.0,0.0,0.0,0.0,13387,/scratch/ydong/stamps/demo_F356W/F356W_13387.jpg
